2025-03-04 16:40:44,114 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 34 events.
2025-03-04 16:41:45,138 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 31 in-play tennis events.
2025-03-04 16:41:50,278 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 31 events.
2025-03-04 16:42:42,952 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 16:42:43,792 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 16:43:42,891 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 33 in-play tennis events.
2025-03-04 16:43:43,960 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 33 events.
2025-03-04 16:44:43,209 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 16:44:43,751 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 16:45:43,015 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 16:45:47,576 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 16:46:45,931 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 16:46:47,822 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 16:47:43,176 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 16:47:43,849 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 16:48:43,355 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 16:48:44,945 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 16:49:43,205 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 16:49:46,011 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 16:50:43,590 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 16:50:45,653 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 16:51:43,383 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 16:51:46,119 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 16:52:43,437 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 16:52:45,070 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 16:53:44,566 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 16:53:45,545 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 16:54:44,179 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 16:54:45,226 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 16:55:44,261 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 16:55:46,910 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 16:56:45,917 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 16:56:48,454 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 16:57:43,974 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 31 in-play tennis events.
2025-03-04 16:57:44,872 - aggregator.sports.tennis.betsapi_prematch - ERROR - [1/3] Error 502: <!DOCTYPE html>
<!--[if lt IE 7]> <html class="no-js ie6 oldie" lang="en-US"> <![endif]-->
<!--[if IE 7]>    <html class="no-js ie7 oldie" lang="en-US"> <![endif]-->
<!--[if IE 8]>    <html class="no-js ie8 oldie" lang="en-US"> <![endif]-->
<!--[if gt IE 8]><!--> <html class="no-js" lang="en-US"> <!--<![endif]-->
<head>


<title>api.b365api.com | 502: Bad gateway</title>
<meta charset="UTF-8" />
<meta http-equiv="Content-Type" content="text/html; charset=UTF-8" />
<meta http-equiv="X-UA-Compatible" content="IE=Edge" />
<meta name="robots" content="noindex, nofollow" />
<meta name="viewport" content="width=device-width,initial-scale=1" />
<link rel="stylesheet" id="cf_styles-css" href="/cdn-cgi/styles/main.css" />


</head>
<body>
<div id="cf-wrapper">
    <div id="cf-error-details" class="p-0">
        <header class="mx-auto pt-10 lg:pt-6 lg:px-8 w-240 lg:w-full mb-8">
            <h1 class="inline-block sm:block sm:mb-2 font-light text-60 lg:text-4xl text-black-dark leading-tight mr-2">
              <span class="inline-block">Bad gateway</span>
              <span class="code-label">Error code 502</span>
            </h1>
            <div>
               Visit <a href="https://www.cloudflare.com/5xx-error-landing?utm_source=errorcode_502&utm_campaign=api.b365api.com" target="_blank" rel="noopener noreferrer">cloudflare.com</a> for more information.
            </div>
            <div class="mt-3">2025-03-04 16:57:44 UTC</div>
        </header>
        <div class="my-8 bg-gradient-gray">
            <div class="w-240 lg:w-full mx-auto">
                <div class="clearfix md:px-8">
                  
<div id="cf-browser-status" class=" relative w-1/3 md:w-full py-15 md:p-0 md:py-8 md:text-left md:border-solid md:border-0 md:border-b md:border-gray-400 overflow-hidden float-left md:float-none text-center">
  <div class="relative mb-10 md:m-0">
    
    <span class="cf-icon-browser block md:hidden h-20 bg-center bg-no-repeat"></span>
    <span class="cf-icon-ok w-12 h-12 absolute left-1/2 md:left-auto md:right-0 md:top-0 -ml-6 -bottom-4"></span>
    
  </div>
  <span class="md:block w-full truncate">You</span>
  <h3 class="md:inline-block mt-3 md:mt-0 text-2xl text-gray-600 font-light leading-1.3">
    
    Browser
    
  </h3>
  <span class="leading-1.3 text-2xl text-green-success">Working</span>
</div>

<div id="cf-cloudflare-status" class=" relative w-1/3 md:w-full py-15 md:p-0 md:py-8 md:text-left md:border-solid md:border-0 md:border-b md:border-gray-400 overflow-hidden float-left md:float-none text-center">
  <div class="relative mb-10 md:m-0">
    <a href="https://www.cloudflare.com/5xx-error-landing?utm_source=errorcode_502&utm_campaign=api.b365api.com" target="_blank" rel="noopener noreferrer">
    <span class="cf-icon-cloud block md:hidden h-20 bg-center bg-no-repeat"></span>
    <span class="cf-icon-ok w-12 h-12 absolute left-1/2 md:left-auto md:right-0 md:top-0 -ml-6 -bottom-4"></span>
    </a>
  </div>
  <span class="md:block w-full truncate">Newark</span>
  <h3 class="md:inline-block mt-3 md:mt-0 text-2xl text-gray-600 font-light leading-1.3">
    <a href="https://www.cloudflare.com/5xx-error-landing?utm_source=errorcode_502&utm_campaign=api.b365api.com" target="_blank" rel="noopener noreferrer">
    Cloudflare
    </a>
  </h3>
  <span class="leading-1.3 text-2xl text-green-success">Working</span>
</div>

<div id="cf-host-status" class="cf-error-source relative w-1/3 md:w-full py-15 md:p-0 md:py-8 md:text-left md:border-solid md:border-0 md:border-b md:border-gray-400 overflow-hidden float-left md:float-none text-center">
  <div class="relative mb-10 md:m-0">
    
    <span class="cf-icon-server block md:hidden h-20 bg-center bg-no-repeat"></span>
    <span class="cf-icon-error w-12 h-12 absolute left-1/2 md:left-auto md:right-0 md:top-0 -ml-6 -bottom-4"></span>
    
  </div>
  <span class="md:block w-full truncate">api.b365api.com</span>
  <h3 class="md:inline-block mt-3 md:mt-0 text-2xl text-gray-600 font-light leading-1.3">
    
    Host
    
  </h3>
  <span class="leading-1.3 text-2xl text-red-error">Error</span>
</div>

                </div>
            </div>
        </div>

        <div class="w-240 lg:w-full mx-auto mb-8 lg:px-8">
            <div class="clearfix">
                <div class="w-1/2 md:w-full float-left pr-6 md:pb-10 md:pr-0 leading-relaxed">
                    <h2 class="text-3xl font-normal leading-1.3 mb-4">What happened?</h2>
